date,client_id,amount,type,category
2022-11-02,C035,13485.37,income,Service
2022-11-09,C036,2491.0,income,Service
2022-10-28,C038,7143.96,income,Service
2022-10-04,C039,5556.69,income,Partial
2022-10-08,C039,8335.04,income,UNKNOWN_ERROR
2022-10-24,C040,2075.8,income,Service
2022-10-30,,6348.61,income,Service
2022-11-13,C042,10808.89,income,Service
2022-10-12,C043,3763.99,income,Service
2022-11-05,,348.48,income,Partial
2022-11-09,C045,522.73,income,Partial
2022-11-08,C046,7564.96,income,UNKNOWN_ERROR
2022-11-02,C047,356.38,income,Partial
2022-11-06,C047,534.57,income,Partial
2022-10-31,C048,15097.71,income,Service
2022-11-14,C049,13087.18,income,Service
2022-10-03,C050,1049.18,income,Service
2022-10-31,C053,3513.55,income,Service
2022-10-11,C062,6799.71,income,Service
2022-10-09,C063,3033.56,income,Service
2022-11-06,C066,734.93,income,UNKNOWN_ERROR
2022-11-10,,1102.39,income,Partial
2022-11-06,C066,1837.32,income,Service
2022-10-21,C068,11529.38,income,Service
2022-10-21,C070,6556.2,income,UNKNOWN_ERROR
2022-10-25,C070,9834.3,income,Partial
2022-10-23,C071,11817.52,income,Service
2022-10-20,C082,3289.85,income,Service
2022-10-24,,5884.08,income,Service
2022-11-13,C093,4131.67,income,Service
2022-11-04,C095,2502.76,income,Service
2022-10-23,C096,11729.33,income,Service
2022-10-30,C100,3760.85,income,Partial
2022-11-03,C100,5641.27,income,Partial
2022-11-01,SELF,1200.0,expense,UNKNOWN_ERROR
2022-11-04,C001,5026.99,income,Service
2022-11-14,C002,223.89,income,Partial
2022-11-18,C002,335.83,income,Partial
2022-12-03,C003,2292.5,income,Service
2022-12-03,C004,9351.72,income,Service
2022-11-28,C005,6080.43,income,Service
2022-11-25,C006,9714.46,income,Service
2022-11-26,C008,8178.19,income,UNKNOWN_ERROR
2022-12-13,C009,10182.08,income,UNKNOWN_ERROR
2022-12-16,C010,5931.49,income,Service
2022-11-30,C013,1119.21,income,Service
2022-11-29,C015,1296.19,income,Partial
2022-12-03,C015,1944.29,income,UNKNOWN_ERROR
2022-11-23,C018,5953.85,income,Service
2022-11-04,C019,4095.76,income,Partial
2022-11-08,C019,6143.65,income,Partial
2022-12-01,C020,1835.85,income,Service
2022-11-22,C021,8134.45,income,Service
2022-11-02,C022,345.76,income,Partial
2022-11-06,C022,518.64,income,UNKNOWN_ERROR
2022-11-12,C023,4872.35,income,Partial
2022-11-16,C023,7308.53,income,Partial
2022-11-06,C024,6811.97,income,UNKNOWN_ERROR
2022-12-01,C025,946.23,income,Service
2022-11-02,C026,1828.2,income,Partial
2022-11-06,C026,2742.3,income,Partial
2022-11-23,C027,3259.11,income,Service
2022-12-15,C029,3735.54,income,Service
2022-11-19,C031,1675.65,income,Service
2022-11-19,C031,1675.65,income,Service
2022-11-20,C032,2447.99,income,Service
2022-11-21,C033,6006.08,income,Service
2022-11-02,C034,8412.76,income,Service
2022-11-23,,11199.84,income,Service
2022-11-12,C037,11093.08,income,Service
2022-11-14,C038,14615.05,income,Service
2022-12-16,C039,5198.74,income,Partial
2022-12-20,C039,7798.11,income,Partial
2022-11-07,C041,9526.01,income,Service
2022-11-15,C043,6103.17,income,Service
2022-12-16,C044,9803.91,income,Service
2022-12-09,C045,987.8,income,Service
2022-11-09,C046,9002.27,income,Service
2022-11-20,C047,649.8,income,Partial
2022-11-24,C047,974.7,income,Partial
2022-11-17,C048,4145.0,income,Partial
2022-11-21,C048,6217.5,income,Partial
2022-11-06,C049,4042.44,income,UNKNOWN_ERROR
2022-11-10,C049,6063.65,income,Partial
2022-11-03,C050,1108.05,income,Service
2022-11-02,C054,10632.62,income,Service
2022-11-03,C055,320.08,income,UNKNOWN_ERROR
2022-11-28,C056,5873.29,income,Service
2022-11-18,C058,4683.93,income,UNKNOWN_ERROR
2022-11-12,,841.0,income,Partial
2022-11-16,C060,1261.5,income,Partial
2022-12-12,C067,1284.34,income,Partial
2022-12-16,C067,1926.51,income,Partial
2022-11-29,C074,1181.77,income,Service
2022-12-10,C077,4951.98,income,Service
2022-12-01,C080,4199.58,income,Partial
2022-12-05,C080,6299.37,income,Partial
2022-12-09,C083,10065.22,income,Service
2022-11-10,C086,4186.15,income,Service
2022-12-15,C089,4993.38,income,Service
2022-11-21,C090,11063.76,income,UNKNOWN_ERROR
2022-11-24,,4926.47,income,Service
2022-12-12,,2341.34,income,Service
2022-12-01,SELF,1200.0,expense,Rent
2023-01-11,C001,4827.27,income,Service
2022-12-14,C002,560.79,income,Service
2023-01-14,C003,2278.05,income,Service
2022-12-08,C004,9294.36,income,Service
2023-01-13,C005,6110.84,income,Service
2022-12-21,C006,10038.29,income,Service
2022-12-05,C007,1395.23,income,Service
2022-12-03,C008,8029.63,income,Service
2022-12-31,C009,9976.17,income,Service
2022-12-19,C010,6303.26,income,UNKNOWN_ERROR
2022-12-23,C011,4216.04,income,Service
2022-12-19,C012,7661.22,income,Service
2022-12-14,C013,1108.42,income,Service
2023-01-01,C014,6848.45,income,Service
2023-01-02,C018,11268.55,income,Service
2022-12-19,C020,1653.88,income,Service
2022-12-06,C021,8163.57,income,Service
2022-12-17,C023,8473.68,income,Service
2022-12-24,C029,4098.25,income,Service
2022-12-04,C030,3690.66,income,Service
2022-12-13,C032,4797.57,income,Service
2022-12-12,C033,10086.44,income,UNKNOWN_ERROR
2022-12-23,C034,6492.58,income,Service
2022-12-10,C036,1397.46,income,Partial
2022-12-14,C036,2096.19,income,Partial
2022-12-11,C037,2022.39,income,Partial
2022-12-15,C037,3033.58,income,Partial
2023-01-05,C040,3120.48,income,Service
2022-12-31,C042,7707.68,income,Service
2023-01-01,C044,12447.66,income,Service
2022-12-13,C045,1391.67,income,Service
2022-12-19,C047,1188.18,income,Service
2023-01-13,C050,602.99,income,Service
2023-01-07,,4331.92,income,Service
2023-01-10,C058,2163.33,income,UNKNOWN_ERROR
2023-01-14,C058,3245.0,income,Partial
2023-01-15,C060,3893.0,income,Service
2023-01-15,C061,4332.68,income,Service
2022-12-27,C064,4843.15,income,Service
2022-12-06,C066,478.74,income,Partial
2022-12-10,C066,718.11,income,Partial
2022-12-31,C072,12776.22,income,Service
2023-01-04,C076,346.21,income,Service
2022-12-04,,9902.66,income,Service
2022-12-29,C086,6635.4,income,Service
2022-12-10,C090,10871.57,income,Service
2022-12-19,C091,16191.93,income,Service
2022-12-27,C092,5097.08,income,UNKNOWN_ERROR
2022-12-31,C092,7645.62,income,Partial
2022-12-03,C093,1656.56,income,Partial
2022-12-07,C093,2484.85,income,UNKNOWN_ERROR
2022-12-29,C095,16965.49,income,UNKNOWN_ERROR
2022-12-21,C096,7808.32,income,Service
2022-12-02,C099,1202.46,income,Partial
2022-12-06,C099,1803.69,income,Partial
2023-01-01,SELF,1200.0,expense,UNKNOWN_ERROR
2023-02-01,C001,4725.54,income,Service
2023-01-25,C002,228.77,income,Partial
2023-01-29,C002,343.15,income,Partial
2023-01-19,C003,866.97,income,Partial
2023-01-23,C003,1300.46,income,Partial
2023-02-03,C004,9000.39,income,Service
2023-02-06,C005,2355.12,income,Partial
2023-02-10,C005,3532.67,income,Partial
2023-01-22,C006,3974.47,income,Partial
2023-01-26,C006,5961.71,income,Partial
2023-01-07,C007,1427.45,income,UNKNOWN_ERROR
2023-02-04,C008,8199.25,income,Service
2023-01-16,C009,10568.68,income,Service
2023-01-04,C010,6204.54,income,Service
2023-02-07,C012,10715.09,income,Service
2023-01-15,C016,2983.46,income,Partial
2023-01-19,C016,4475.19,income,Partial
2023-01-16,C019,8465.88,income,Service
2023-01-18,C020,1865.39,income,Service
2023-02-13,C021,4673.75,income,Service
2023-01-30,C025,1167.73,income,Service
2023-02-04,C026,5938.14,income,Service
2023-01-26,C027,1574.66,income,Partial
2023-01-30,C027,2361.99,income,Partial
2023-01-20,C028,3088.11,income,Service
2023-02-15,C033,10320.5,income,Service
2023-01-25,C035,11801.09,income,Service
2023-02-01,C036,2785.74,income,Service
2023-02-09,C037,9654.66,income,Service
2023-01-27,C038,8099.29,income,Service
2023-01-31,C040,3637.78,income,Service
2023-02-07,C043,6322.68,income,Service
2023-02-11,C044,11543.01,income,Service
2023-01-07,C045,475.82,income,Partial
2023-01-11,C045,713.73,income,Partial
2023-01-13,C046,7725.29,income,Service
2023-02-08,C047,861.76,income,Service
2023-01-24,C049,4002.34,income,UNKNOWN_ERROR
2023-01-28,C049,6003.51,income,Partial
2023-01-26,C050,621.22,income,Service
2023-01-25,C053,1833.25,income,Service
2023-02-06,C054,8970.99,income,Service
2023-01-07,C058,4689.62,income,Service
2023-02-11,,8339.66,income,Service
2023-02-14,C060,1803.92,income,Partial
2023-02-18,C060,2705.88,income,UNKNOWN_ERROR
2023-01-08,C061,8450.72,income,Service
2023-01-11,C064,5097.9,income,Service
2023-01-30,C067,1415.9,income,Partial
2023-02-03,C067,2123.85,income,Partial
2023-01-08,C070,4150.58,income,Service
2023-01-06,C071,3516.28,income,Service
2023-02-11,C074,2871.74,income,Partial
2023-02-15,C074,4307.61,income,Partial
2023-01-21,C075,10602.71,income,Service
2023-01-29,C076,197.0,income,Partial
2023-02-02,C076,295.49,income,Partial
2023-01-29,C080,4441.71,income,Service
2023-01-25,C087,547.67,income,Service
2023-01-05,C091,6758.42,income,Partial
2023-01-09,C091,10137.63,income,Partial
2023-01-18,C094,10319.82,income,Service
2023-02-15,C099,14880.49,income,Service
2023-02-15,C099,14880.49,income,Service
2023-02-01,SELF,1200.0,expense,Rent
2023-03-07,C001,4827.82,income,Service
2023-02-15,C002,568.41,income,Service
2023-02-06,C003,2195.31,income,Service
2023-02-16,C004,9377.06,income,Service
2023-02-26,C005,6239.03,income,Service
2023-03-09,,10389.21,income,Service
2023-02-09,C007,1359.26,income,Service
2023-02-04,C008,3470.58,income,Partial
2023-02-08,C008,5205.87,income,Partial
2023-02-21,C009,10864.53,income,Service
2023-03-17,C011,4025.51,income,Service
2023-02-13,C014,5653.78,income,Service
2023-03-10,C015,1973.58,income,Service
2023-03-14,C016,9687.72,income,Service
2023-02-15,C017,5326.0,income,Service
2023-03-12,C018,10797.0,income,Service
2023-02-19,C019,6160.49,income,Service
2023-02-25,C021,3181.13,income,UNKNOWN_ERROR
2023-03-01,C021,4771.7,income,UNKNOWN_ERROR
2023-02-17,C022,487.09,income,Partial
2023-02-21,C022,730.63,income,Partial
2023-02-14,C023,13679.2,income,Service
2023-03-01,C025,1080.29,income,Service
2023-02-22,C026,5082.54,income,Service
2023-03-15,,7244.55,income,Service
2023-02-08,C031,388.69,income,UNKNOWN_ERROR
2023-02-12,C031,583.03,income,Partial
2023-03-03,,7251.85,income,Service
2023-02-12,C035,6015.63,income,UNKNOWN_ERROR
2023-02-16,C035,9023.45,income,Partial
2023-03-09,C040,3043.64,income,Service
2023-02-14,C041,3019.84,income,Partial
2023-02-18,C041,4529.77,income,Partial
2023-02-18,C042,8388.07,income,UNKNOWN_ERROR
2023-02-18,C043,5144.7,income,Service
2023-03-18,,629.44,income,Partial
2023-03-22,C047,944.16,income,Partial
2023-03-18,C052,3388.32,income,UNKNOWN_ERROR
2023-02-03,C053,3833.61,income,Service
2023-02-16,C057,10868.22,income,Service
2023-03-03,C058,4116.96,income,Service
2023-02-24,C060,3954.84,income,Service
2023-03-16,,1960.47,income,Service
2023-03-12,C064,4831.92,income,Service
2023-02-22,C070,11407.02,income,UNKNOWN_ERROR
2023-02-17,C073,7944.92,income,Service
2023-02-16,C074,8271.64,income,Service
2023-02-19,C075,2807.12,income,Service
2023-02-25,,1757.76,income,Service
2023-02-17,C079,9985.13,income,Service
2023-02-28,C085,1334.75,income,Service
2023-02-11,C086,5906.94,income,Service
2023-02-07,C087,664.88,income,Service
2023-02-12,C090,2342.25,income,Partial
2023-02-16,C090,3513.38,income,UNKNOWN_ERROR
2023-03-01,C092,14920.7,income,Service
2023-02-10,C093,6020.53,income,Service
2023-02-26,C098,10165.29,income,Service
2023-03-15,C100,14579.98,income,Service
2023-03-01,SELF,1200.0,expense,Rent
2023-03-23,C001,5096.88,income,Service
2023-03-21,C002,603.06,income,Service
2023-04-15,C003,2320.68,income,Service
2023-04-03,C004,8850.96,income,Service
2023-04-01,C005,6248.01,income,Service
2023-04-15,,10561.35,income,Service
2023-03-09,C007,1381.17,income,Service
2023-04-02,,8242.33,income,Service
2023-03-18,C009,10353.47,income,Service
2023-03-31,C010,5944.52,income,Service
2023-04-10,C011,3697.5,income,Service
2023-04-01,C016,10606.0,income,Service
2023-03-28,C019,9250.87,income,UNKNOWN_ERROR
2023-03-04,C020,1574.97,income,Service
2023-03-31,C022,469.68,income,Partial
2023-04-04,C022,704.52,income,Partial
2023-03-09,,11940.37,income,Service
2023-04-08,C024,8538.87,income,Service
2023-03-07,C026,8075.6,income,Service
2023-04-06,C027,5221.12,income,Service
2023-03-28,C029,3825.72,income,Service
2023-03-18,C030,3027.53,income,Partial
2023-03-22,C030,4541.3,income,UNKNOWN_ERROR
2023-03-23,C031,1779.19,income,UNKNOWN_ERROR
2023-04-04,C035,10238.46,income,Service
2023-03-09,C036,4464.4,income,Service
2023-03-07,C037,9652.82,income,Service
2023-04-02,C038,9267.59,income,UNKNOWN_ERROR
2023-04-02,C038,9267.59,income,Service
2023-04-13,C039,11460.82,income,Service
2023-03-10,C041,5814.17,income,UNKNOWN_ERROR
2023-03-16,C044,8189.67,income,Service
2023-03-29,C045,1766.33,income,Service
2023-03-04,C047,357.02,income,Partial
2023-03-08,C047,535.53,income,Partial
2023-04-15,C049,7294.48,income,UNKNOWN_ERROR
2023-04-14,C051,2183.86,income,Service
2023-03-20,C057,8322.05,income,Service
2023-04-14,C058,987.7,income,Service
2023-03-12,C067,8464.32,income,Service
2023-03-12,C067,8464.32,income,UNKNOWN_ERROR
2023-03-15,C068,636.54,income,Partial
2023-03-19,C068,954.81,income,Partial
2023-03-20,C071,6233.2,income,Partial
2023-03-24,C071,9349.81,income,Partial
2023-03-29,,5049.33,income,UNKNOWN_ERROR
2023-03-06,C076,638.43,income,Service
2023-03-13,,5417.4,income,Service
2023-04-06,C084,4407.6,income,Service
2023-03-12,C086,6260.8,income,Service
2023-03-18,C089,13781.93,income,Service
2023-04-09,C090,6928.72,income,Service
2023-03-18,C091,14799.66,income,Service
2023-03-18,C093,7370.07,income,Service
2023-03-20,C094,13296.46,income,UNKNOWN_ERROR
2023-04-01,SELF,1200.0,expense,Rent
2023-05-02,C001,4840.51,income,Service
2023-05-10,C002,594.75,income,Service
2023-05-14,C003,2270.95,income,Service
2023-04-02,C004,8762.21,income,Service
2023-04-23,C005,2333.96,income,Partial
2023-04-27,C005,3500.94,income,Partial
2023-04-30,,10183.55,income,Service
2023-05-08,C007,1485.15,income,Service
2023-04-09,C008,8375.9,income,Service
2023-05-16,C009,9927.53,income,Service
2023-05-07,C010,2523.82,income,Partial
2023-05-11,C010,3785.73,income,UNKNOWN_ERROR
2023-04-30,C011,1490.93,income,Partial
2023-05-04,C011,2236.4,income,Partial
2023-05-13,C013,866.64,income,Partial
2023-05-17,C013,1299.96,income,Partial
2023-05-13,C013,2166.6,income,Service
2023-04-25,C014,4715.26,income,Service
2023-05-06,C015,2265.92,income,Service
2023-05-06,C017,4452.9,income,Service
2023-04-20,C020,2890.82,income,Service
2023-04-12,C021,4833.52,income,Service
2023-04-12,C021,4833.52,income,Service
2023-05-01,C022,819.64,income,Service
2023-04-14,C024,10648.55,income,UNKNOWN_ERROR
2023-04-13,C025,1195.32,income,Service
2023-05-01,C026,5143.59,income,Service
2023-04-12,C027,3121.72,income,Service
2023-05-03,C032,2839.85,income,Service
2023-04-21,C034,5922.93,income,Service
2023-05-15,C035,9170.6,income,Service
2023-05-15,C036,3899.47,income,Service
2023-04-09,C037,9143.65,income,Service
2023-05-13,C038,5280.06,income,Partial
2023-05-17,C038,7920.09,income,Partial
2023-05-14,C039,8937.07,income,Service
2023-05-15,C040,2796.95,income,Service
2023-05-14,C041,7709.25,income,Service
2023-04-06,C043,6179.1,income,Service
2023-05-10,C044,7517.52,income,UNKNOWN_ERROR
2023-04-06,C045,1717.74,income,Service
2023-05-04,C046,5761.93,income,Service
2023-04-14,C047,1432.75,income,Service
2023-05-04,C048,11391.93,income,Service
2023-04-07,C050,794.19,income,Service
2023-04-07,C053,395.35,income,Partial
2023-04-11,C053,593.02,income,Partial
2023-04-16,C055,862.09,income,Partial
2023-04-20,C055,1293.14,income,Partial
2023-04-07,C057,1599.08,income,Service
2023-05-15,C058,2051.87,income,Service
2023-04-19,C059,10971.54,income,Service
2023-04-17,C060,1800.33,income,Partial
2023-04-21,C060,2700.5,income,Partial
2023-05-09,C066,410.88,income,UNKNOWN_ERROR
2023-05-13,C066,616.31,income,UNKNOWN_ERROR
2023-04-19,C068,8141.14,income,Service
2023-04-19,C069,3470.61,income,Partial
2023-04-23,C069,5205.92,income,Partial
2023-05-04,C070,10585.83,income,Service
2023-04-23,C071,10371.84,income,Service
2023-04-17,C075,4135.8,income,Partial
2023-04-21,C075,6203.71,income,Partial
2023-04-04,C077,726.87,income,Partial
2023-04-08,C077,1090.3,income,Partial
2023-04-24,C080,2199.12,income,Partial
2023-04-28,C080,3298.67,income,Partial
2023-04-02,C081,6226.41,income,Service
2023-04-24,C084,10207.39,income,UNKNOWN_ERROR
2023-05-09,C086,4107.34,income,Service
2023-05-05,C088,3110.09,income,Service
2023-04-06,,11243.81,income,Service
2023-04-06,C095,1602.78,income,UNKNOWN_ERROR
2023-04-10,C095,2404.17,income,Partial
2023-04-25,C096,9679.72,income,Service
2023-05-01,SELF,1200.0,expense,Rent
2023-05-03,C001,4838.56,income,Service
2023-05-04,C002,558.45,income,Service
2023-05-08,C003,2203.83,income,Service
2023-06-02,C004,3533.99,income,Partial
2023-06-06,C004,5300.99,income,Partial
2023-05-02,C005,5878.32,income,Service
2023-06-12,C006,10060.41,income,Service
2023-05-22,C007,1477.28,income,Service
2023-06-08,C008,8329.93,income,UNKNOWN_ERROR
2023-05-24,C009,10263.26,income,Service
2023-05-21,C010,6390.27,income,Service
2023-05-07,C011,4347.78,income,Service
2023-05-22,,9126.09,income,Service
2023-06-09,C014,4448.61,income,Service
2023-06-12,C016,2773.18,income,Partial
2023-06-16,C016,4159.77,income,Partial
2023-05-14,C018,13337.89,income,UNKNOWN_ERROR
2023-06-03,C021,2844.82,income,Partial
2023-06-07,C021,4267.23,income,Partial
2023-06-03,C021,7112.06,income,Service
2023-05-02,C022,669.74,income,UNKNOWN_ERROR
2023-05-06,C022,1004.61,income,Partial
2023-05-03,C023,7586.91,income,UNKNOWN_ERROR
2023-05-23,,6287.87,income,UNKNOWN_ERROR
2023-05-08,C025,672.5,income,Partial
2023-05-12,C025,1008.74,income,Partial
2023-05-23,C026,7119.78,income,Service
2023-06-02,,6297.65,income,Service
2023-05-14,C032,2686.69,income,Service
2023-05-11,C034,8022.14,income,Service
2023-05-11,C034,8022.14,income,UNKNOWN_ERROR
2023-06-09,C036,5142.15,income,Service
2023-05-31,C040,3429.95,income,Service
2023-06-02,C041,6422.77,income,Service
2023-05-07,C042,8681.0,income,Service
2023-05-19,C044,5225.32,income,Partial
2023-05-23,C044,7837.98,income,Partial
2023-06-11,C045,1302.5,income,Service
2023-05-20,C046,6423.82,income,Service
2023-06-14,C047,1443.99,income,Service
2023-05-20,C048,5589.12,income,Partial
2023-05-24,C048,8383.68,income,Partial
2023-05-15,C053,3454.64,income,Service
2023-06-10,C055,1863.62,income,Service
2023-05-03,C057,4757.91,income,Service
2023-06-03,C058,1397.86,income,Service
2023-05-16,C059,2405.58,income,Service
2023-05-03,,14678.49,income,Service
2023-06-06,C081,11072.73,income,Service
2023-05-28,C086,9513.36,income,Service
2023-06-01,SELF,1200.0,expense,UNKNOWN_ERROR
2023-06-03,SELF,12652.0,expense,Taxes
2023-06-25,C001,2015.26,income,Partial
2023-06-29,C001,3022.89,income,Partial
2023-06-07,C002,578.01,income,UNKNOWN_ERROR
2023-07-13,C003,2321.9,income,Service
2023-06-27,C004,9097.17,income,Service
2023-07-14,C005,2449.7,income,Partial
2023-07-18,C005,3674.55,income,UNKNOWN_ERROR
2023-06-23,C006,10615.84,income,UNKNOWN_ERROR
2023-06-09,C007,1403.66,income,Service
2023-06-14,C008,8251.1,income,Service
2023-07-15,C009,10188.55,income,Service
2023-06-27,C010,6436.87,income,Service
2023-07-13,C011,7274.75,income,Service
2023-06-04,C013,1240.73,income,Service
2023-06-04,C013,1240.73,income,Service
2023-07-13,C014,2842.47,income,Partial
2023-07-17,C014,4263.7,income,Partial
2023-06-22,C015,2007.75,income,Service
2023-06-22,C015,2007.75,income,Service
2023-06-12,C016,12401.6,income,UNKNOWN_ERROR
2023-06-16,C017,5485.62,income,Service
2023-07-14,C019,7824.75,income,Service
2023-07-16,C021,6081.34,income,Service
2023-06-26,C023,12343.82,income,Service
2023-06-09,C024,3054.26,income,UNKNOWN_ERROR
2023-06-13,C024,4581.39,income,Partial
2023-07-04,C029,7973.15,income,Service
2023-07-06,C031,1165.57,income,Service
2023-07-09,C032,3375.59,income,Service
2023-06-29,C035,12206.43,income,Service
2023-07-03,C039,13837.51,income,Service
2023-06-29,C041,9655.28,income,Service
2023-07-08,C042,2068.65,income,Partial
2023-07-12,C042,3102.98,income,Partial
2023-07-14,C043,3068.14,income,UNKNOWN_ERROR
2023-07-18,C043,4602.2,income,Partial
2023-07-03,C044,2646.11,income,Partial
2023-07-07,C044,3969.17,income,Partial
2023-06-28,C046,5580.93,income,Service
2023-07-10,C049,6161.63,income,Service
2023-06-07,C052,3377.24,income,Service
2023-06-16,C053,1612.01,income,Service
2023-06-19,C055,2173.18,income,Service
2023-07-05,C056,14554.37,income,Service
2023-06-22,C063,1949.77,income,UNKNOWN_ERROR
2023-06-26,C063,2924.66,income,Partial
2023-06-05,C068,3248.21,income,Service
2023-07-11,C070,5038.05,income,UNKNOWN_ERROR
2023-07-04,C073,7469.43,income,Service
2023-06-20,C074,10193.51,income,Service
2023-07-14,C077,677.93,income,Partial
2023-07-18,C077,1016.89,income,Partial
2023-07-05,C080,9357.51,income,Service
2023-07-04,C082,15920.13,income,Service
2023-07-02,C083,16340.74,income,Service
2023-06-30,C087,739.74,income,UNKNOWN_ERROR
2023-06-09,C088,6113.31,income,Partial
2023-06-13,C088,9169.96,income,Partial
2023-07-10,C091,5682.09,income,Service
2023-06-17,C093,7246.52,income,UNKNOWN_ERROR
2023-06-13,C094,5283.5,income,Partial
2023-06-17,C094,7925.24,income,Partial
2023-06-11,C096,4831.1,income,Service
2023-07-01,SELF,1200.0,expense,Rent
2023-08-07,C001,4807.63,income,Service
2023-07-18,C003,2175.56,income,Service
2023-07-18,C003,2175.56,income,Service
2023-07-21,C004,3608.91,income,Partial
2023-07-25,C004,5413.36,income,Partial
2023-08-13,C005,2460.5,income,UNKNOWN_ERROR
2023-08-17,C005,3690.76,income,Partial
2023-07-20,C006,9684.68,income,Service
2023-08-10,C007,1450.74,income,Service
2023-07-23,C008,8503.19,income,Service
2023-08-03,C009,10047.14,income,Service
2023-08-14,C010,2362.16,income,Partial
2023-08-18,C010,3543.24,income,Partial
2023-08-01,C011,4468.54,income,Service
2023-07-03,C016,10885.37,income,UNKNOWN_ERROR
2023-08-02,C017,5428.63,income,Service
2023-07-17,C019,13550.36,income,UNKNOWN_ERROR
2023-07-04,C020,560.66,income,Partial
2023-07-08,C020,840.99,income,Partial
2023-07-13,C022,577.76,income,Partial
2023-07-17,C022,866.63,income,Partial
2023-07-26,C024,7264.81,income,Service
2023-07-17,C026,8167.0,income,Service
2023-08-13,C027,6390.0,income,Service
2023-07-23,C028,1468.01,income,Partial
2023-07-27,C028,2202.02,income,Partial
2023-07-04,C029,2721.7,income,UNKNOWN_ERROR
2023-07-08,,4082.56,income,Partial
2023-07-27,C030,5203.1,income,Service
2023-08-01,C031,1124.09,income,Service
2023-07-08,C035,15465.39,income,Service
2023-07-26,C036,2547.91,income,Service
2023-07-27,C037,10713.33,income,Service
2023-08-15,C040,1367.01,income,Partial
2023-08-19,C040,2050.52,income,Partial
2023-08-15,C040,3417.53,income,Service
2023-07-30,C042,3495.34,income,Partial
2023-08-03,C042,5243.01,income,Partial
2023-07-29,C043,7432.01,income,Service
2023-08-04,C045,1555.15,income,Service
2023-08-04,C045,1555.15,income,Service
2023-07-25,C048,14019.67,income,Service
2023-07-02,,5925.84,income,Service
2023-07-26,C052,1527.58,income,Partial
2023-07-30,C052,2291.37,income,Partial
2023-07-04,C053,1527.18,income,Partial
2023-07-08,C053,2290.77,income,UNKNOWN_ERROR
2023-07-04,C062,2639.28,income,Service
2023-07-23,C065,1148.06,income,Service
2023-08-15,C066,1937.44,income,Service
2023-08-08,C067,8430.52,income,Service
2023-07-05,C069,16488.85,income,Service
2023-08-05,C071,7161.68,income,Service
2023-07-06,C078,1050.99,income,Service
2023-07-02,C080,11538.64,income,Service
2023-07-24,C081,3327.82,income,Partial
2023-07-28,C081,4991.73,income,Partial
2023-07-23,C082,5289.48,income,Service
2023-08-11,C083,4599.25,income,Partial
2023-08-15,C083,6898.88,income,Partial
2023-07-08,C085,1277.75,income,Service
2023-07-17,C088,2055.56,income,Partial
2023-07-21,C088,3083.34,income,Partial
2023-07-09,C089,10377.53,income,Service
2023-08-05,,3639.8,income,Service
2023-07-12,,17022.25,income,Service
2023-07-04,C094,2054.29,income,Partial
2023-07-08,C094,3081.44,income,Partial
2023-07-07,C095,15151.63,income,Service
2023-08-01,SELF,1200.0,expense,UNKNOWN_ERROR
2023-08-22,C001,4746.3,income,Service
2023-08-25,C003,860.76,income,Partial
2023-08-29,C003,1291.14,income,Partial
2023-09-10,C004,8823.69,income,Service
2023-08-27,,6220.82,income,UNKNOWN_ERROR
2023-08-09,C007,1382.21,income,UNKNOWN_ERROR
2023-08-29,C008,8068.85,income,Service
2023-08-02,C009,10431.96,income,Service
2023-09-12,C010,6400.21,income,UNKNOWN_ERROR
2023-08-13,,4765.1,income,Service
2023-08-15,C016,6533.52,income,Service
2023-08-11,C019,10373.08,income,Service
2023-09-15,C020,2753.06,income,Service
2023-08-16,C021,6970.78,income,Service
2023-09-12,C023,4416.46,income,Partial
2023-09-16,C023,6624.69,income,Partial
2023-08-16,C027,1222.82,income,Partial
2023-08-20,,1834.23,income,Partial
2023-08-10,C028,2255.97,income,Partial
2023-08-14,C028,3383.95,income,Partial
2023-08-03,C029,1445.92,income,Partial
2023-08-07,C029,2168.87,income,Partial
2023-09-10,C032,5132.69,income,Service
2023-09-05,C033,8035.19,income,Service
2023-09-12,C037,7773.17,income,Service
2023-08-08,C039,7210.84,income,Service
2023-08-21,C040,1698.07,income,Partial
2023-08-25,C040,2547.1,income,Partial
2023-09-09,C042,3717.49,income,UNKNOWN_ERROR
2023-09-13,C042,5576.23,income,Partial
2023-08-25,,8500.97,income,Service
2023-08-09,C046,8924.83,income,UNKNOWN_ERROR
2023-08-31,C048,9917.15,income,Service
2023-09-03,C049,10602.25,income,UNKNOWN_ERROR
2023-08-19,,1113.06,income,Service
2023-08-21,C059,2226.94,income,Partial
2023-08-25,C059,3340.42,income,Partial
2023-08-24,C060,5468.76,income,UNKNOWN_ERROR
2023-09-08,C061,933.12,income,Partial
2023-09-12,C061,1399.68,income,Partial
2023-08-09,C067,4098.46,income,Service
2023-08-04,C070,3608.62,income,Service
2023-09-13,C073,3110.9,income,Service
2023-08-09,C076,2099.14,income,Service
2023-08-10,C081,11199.11,income,Service
2023-09-05,C083,3427.73,income,Service
2023-08-06,C084,2449.74,income,Partial
2023-08-10,,3674.61,income,UNKNOWN_ERROR
2023-09-14,C085,287.18,income,Service
2023-08-06,C087,317.92,income,UNKNOWN_ERROR
2023-08-29,C090,8836.55,income,Service
2023-09-10,C093,7397.05,income,Service
