invoice_id,client_id,due_date,paid_date,amount
INV01559,C024,2022-04-17,2022-05-03,9420.01
INV01560,C025,2022-05-04,2022-06-07,1296.81
INV01561,C026,2022-05-18,2022-05-31,5808.95
INV01562,C027,2022-05-11,2022-05-29,1918.16
INV01563,C028,2022-04-14,2022-05-22,3076.99
INV01564,C029,2022-04-16,2022-05-24,2598.1
INV01565,C029,2022-05-05,2022-05-28,3897.15
INV01566,C030,2022-04-17,2022-05-21,6264.46
INV01567,C033,2022-04-18,2022-05-02,9553.73
INV01568,C036,2022-04-18,2022-05-18,3145.02
INV01569,C037,2022-04-25,2022-05-06,10552.46
INV01570,C039,2022-04-25,2022-05-26,8003.51
INV01571,C040,2022-04-08,2022-05-12,3233.8
INV01572,C041,2022-05-23,2022-06-07,5859.66
INV01573,C043,2022-04-10,2022-05-10,7045.8
INV01574,C044,2022-05-08,2022-05-28,7701.6
INV01575,C045,2022-04-19,2022-05-05,1424.53
INV01576,C046,2022-04-29,2022-06-13,2379.29
INV01577,C046,2022-06-03,2022-06-17,3568.93
INV01578,C047,2022-04-14,2022-05-25,957.59
INV01579,C048,2022-04-26,2022-05-04,14688.5
INV01580,C049,2022-05-17,2022-06-15,10531.28
INV01581,C050,2022-04-10,2022-05-07,1013.53
INV01582,C053,2022-04-21,2022-05-21,1234.38
INV01583,C053,2022-04-28,2022-05-25,1851.57
INV01584,C054,2022-04-01,2022-05-16,10310.82
INV01585,C056,2022-05-10,2022-06-04,12732.6
INV01586,C058,2022-04-04,2022-05-13,3781.49
INV01587,C060,2022-04-18,2022-05-06,1273.27
INV01588,C063,2022-04-04,2022-05-18,940.86
INV01589,C064,2022-04-28,2022-05-27,4263.14
INV01590,C066,2022-04-29,2022-05-30,1054.98
INV01591,C070,2022-06-03,2022-06-11,15650.55
INV01592,C078,2022-05-03,2022-06-07,924.46
INV01593,C078,2022-05-26,2022-06-11,1386.69
INV01594,C085,2022-04-22,2022-05-03,2246.98
INV01595,C089,2022-05-14,2022-05-29,2231.74
INV01596,C094,2022-04-26,2022-05-04,13366.21
INV01597,C095,2022-03-24,2022-05-08,9743.21
INV01598,C001,2022-05-22,2022-06-02,4699.07
INV01599,C001,2022-05-05,2022-06-02,4699.07
INV01600,C002,2022-05-28,2022-06-05,592.49
INV01601,C003,2022-06-27,2022-07-15,2158.73
INV01602,C004,2022-05-19,2022-07-02,9003.71
INV01603,C005,2022-06-18,2022-07-13,2422.8
INV01604,C005,2022-07-02,2022-07-17,3634.21
INV01605,C006,2022-06-01,2022-07-03,9896.63
INV01606,C007,2022-05-03,2022-06-12,1383.81
INV01607,C009,2022-05-14,2022-06-28,10486.17
INV01608,C010,2022-05-07,2022-06-12,6405.3
INV01609,C011,2022-06-16,2022-07-11,6104.59
INV01610,C012,2022-05-27,2022-06-09,9614.56
INV01611,C013,2022-06-18,2022-06-30,1250.1
INV01612,C016,2022-05-18,2022-06-28,6491.68
INV01613,C017,2022-05-29,2022-06-16,1673.71
INV01614,C017,2022-05-31,2022-06-20,2510.57
INV01615,C018,2022-06-12,2022-06-29,4361.56
INV01616,C018,2022-06-02,2022-07-03,6542.34
INV01617,C019,2022-06-18,2022-07-16,12904.41
INV01618,C020,2022-05-12,2022-06-07,1926.64
INV01619,C023,2022-07-01,2022-07-10,13811.37
INV01620,C024,2022-06-20,2022-07-07,4304.18
INV01621,C024,2022-06-27,2022-07-11,6456.27
INV01622,C025,2022-06-02,2022-07-05,2003.28
INV01623,C028,2022-05-23,2022-06-12,2696.05
INV01624,C029,2022-06-14,2022-07-06,7059.81
INV01625,C033,2022-05-20,2022-06-08,13299.97
INV01626,C035,2022-04-24,2022-06-08,8338.63
INV01627,C036,2022-05-23,2022-06-03,4884.13
INV01628,C037,2022-04-19,2022-06-03,9838.09
INV01629,C039,2022-06-22,2022-07-05,13008.64
INV01630,C040,2022-05-16,2022-06-07,2796.63
INV01631,C042,2022-05-14,2022-06-05,3778.65
INV01632,C042,2022-05-23,2022-06-09,5667.97
INV01633,C043,2022-06-03,2022-06-19,2576.54
INV01634,C043,2022-06-08,2022-06-23,3864.81
INV01635,C044,2022-06-15,2022-07-12,7242.93
INV01636,C047,2022-05-02,2022-06-02,946.63
INV01637,C048,2022-06-11,2022-06-28,4178.72
INV01638,C048,2022-05-22,2022-07-02,6268.09
INV01639,C050,2022-06-10,2022-06-25,1212.32
INV01640,C051,2022-06-09,2022-07-08,3872.77
INV01641,C053,2022-06-01,2022-06-17,2771.56
INV01642,C058,2022-05-04,2022-06-14,4708.35
INV01643,C059,2022-05-16,2022-06-27,10595.41
INV01644,C061,2022-05-31,2022-06-16,1296.35
INV01645,C062,2022-05-30,2022-07-03,10969.02
INV01646,C067,2022-05-17,2022-06-16,2499.83
INV01647,C070,2022-06-26,2022-07-13,3211.34
INV01648,C070,2022-07-07,2022-07-17,4817.01
INV01649,C077,2022-06-21,2022-07-14,1677.97
INV01650,C078,2022-06-08,2022-06-19,580.54
INV01651,C078,2022-06-11,2022-06-23,870.81
INV01652,C080,2022-07-09,2022-07-16,3443.92
INV01653,C081,2022-05-29,2022-06-17,6698.05
INV01654,C082,2022-05-14,2022-06-27,8704.99
INV01655,C084,2022-06-27,2022-07-14,4048.81
INV01656,C084,2022-06-22,2022-07-18,6073.22
INV01657,C088,2022-05-30,2022-06-15,6553.53
INV01658,C089,2022-06-17,2022-07-03,3215.23
INV01659,C096,2022-04-26,2022-06-06,4801.36
INV01660,C099,2022-05-28,2022-06-26,11299.85
INV01661,C001,2022-06-12,2022-07-26,4997.21
INV01662,C002,2022-05-29,2022-07-08,579.47
INV01663,C003,2022-06-01,2022-07-03,2333.62
INV01664,C004,2022-06-09,2022-07-19,8996.51
INV01665,C005,2022-07-08,2022-08-03,6326.78
INV01666,C006,2022-07-13,2022-07-30,10463.88
INV01667,C007,2022-06-14,2022-07-15,862.81
INV01668,C008,2022-06-20,2022-07-22,3229.36
INV01669,C008,2022-06-16,2022-07-26,4844.03
INV01670,C009,2022-06-23,2022-07-22,10668.5
INV01671,C013,2022-06-12,2022-07-05,1504.57
INV01672,C014,2022-05-29,2022-07-08,8097.64
INV01673,C016,2022-06-08,2022-07-21,4992.58
INV01674,C016,2022-06-18,2022-07-25,7488.87
INV01675,C018,2022-06-07,2022-07-07,3831.65
INV01676,C018,2022-07-01,2022-07-11,5747.48
INV01677,C020,2022-06-19,2022-07-11,960.44
INV01678,C020,2022-06-12,2022-07-15,1440.66
INV01679,C022,2022-06-11,2022-07-10,1506.1
INV01680,C023,2022-07-02,2022-08-11,5011.64
INV01681,C023,2022-07-24,2022-08-15,7517.47
INV01682,C024,2022-07-28,2022-08-12,10756.67
INV01683,C025,2022-07-09,2022-07-31,1328.02
INV01684,C026,2022-07-31,2022-08-10,8140.5
INV01685,C027,2022-07-17,2022-08-14,1555.57
INV01686,C027,2022-08-07,2022-08-18,2333.36
INV01687,C029,2022-07-01,2022-07-16,6267.74
INV01688,C030,2022-07-03,2022-08-05,2440.47
INV01689,C030,2022-06-29,2022-08-09,3660.71
INV01690,C031,2022-07-14,2022-08-12,1561.75
INV01691,C032,2022-06-26,2022-07-26,3855.45
INV01692,C034,2022-06-27,2022-07-06,5453.01
INV01693,C035,2022-06-07,2022-07-17,15495.54
INV01694,C038,2022-07-07,2022-08-13,14987.72
INV01695,C039,2022-06-13,2022-07-26,10292.66
INV01696,C040,2022-06-02,2022-07-05,2601.08
INV01697,C041,2022-07-02,2022-07-15,7586.66
INV01698,C042,2022-07-05,2022-07-12,8188.08
INV01699,C043,2022-06-29,2022-07-26,7329.52
INV01700,C044,2022-06-30,2022-08-07,4212.5
INV01701,C044,2022-08-04,2022-08-11,6318.76
INV01702,C047,2022-05-28,2022-07-10,769.76
INV01703,C048,2022-06-27,2022-07-04,9346.59
INV01704,C049,2022-05-29,2022-07-06,9728.48
INV01705,C050,2022-06-28,2022-08-10,802.92
INV01706,C050,2022-07-18,2022-08-10,802.92
INV01707,C057,2022-06-13,2022-07-18,9777.86
INV01708,C060,2022-07-10,2022-07-29,967.43
INV01709,C060,2022-07-26,2022-08-02,1451.14
INV01710,C063,2022-06-02,2022-07-09,4961.44
INV01711,C074,2022-06-09,2022-07-12,3589.21
INV01712,C075,2022-06-19,2022-07-28,8016.57
INV01713,C077,2022-08-06,2022-08-13,4959.83
INV01714,C082,2022-06-16,2022-07-16,4441.3
INV01715,C084,2022-06-14,2022-07-20,1101.98
INV01716,C084,2022-07-06,2022-07-24,1652.97
INV01717,C085,2022-07-05,2022-08-02,1149.07
INV01718,C087,2022-06-05,2022-07-04,699.79
INV01719,C089,2022-06-18,2022-07-22,3897.68
INV01720,C094,2022-06-23,2022-07-12,12481.29
INV01721,C097,2022-05-28,2022-07-03,1149.33
INV01722,C097,2022-06-26,2022-07-03,1149.33
INV01723,C098,2022-07-12,2022-07-28,6321.84
INV01724,C099,2022-07-24,2022-08-06,9482.25
INV01725,C100,2022-07-11,2022-08-10,7456.68
INV01726,C100,2022-07-11,2022-08-10,7456.68
INV01727,C001,2022-06-26,2022-08-10,2027.94
INV01728,C001,2022-08-05,2022-08-14,3041.91
INV01729,C002,2022-07-17,2022-08-30,224.22
INV01730,C002,2022-07-27,2022-09-03,336.33
INV01731,C003,2022-08-28,2022-09-12,2151.2
INV01732,C004,2022-07-19,2022-08-26,9455.11
INV01733,C005,2022-07-27,2022-08-26,6326.56
INV01734,C006,2022-06-23,2022-08-05,10680.37
INV01735,C008,2022-08-12,2022-09-08,3359.39
INV01736,C008,2022-08-01,2022-09-12,5039.09
INV01737,C009,2022-07-25,2022-08-03,10614.79
INV01738,C010,2022-07-24,2022-09-04,5890.64
INV01739,C012,2022-07-29,2022-09-08,4064.01
INV01740,C012,2022-08-31,2022-09-12,6096.02
INV01741,C015,2022-08-07,2022-09-10,1344.73
INV01742,C015,2022-08-17,2022-09-14,2017.1
INV01743,C017,2022-08-06,2022-08-13,3885.5
INV01744,C018,2022-07-15,2022-08-16,9884.56
INV01745,C020,2022-08-19,2022-09-08,2176.46
INV01746,C023,2022-07-25,2022-08-12,13375.5
INV01747,C024,2022-08-02,2022-08-11,11417.89
INV01748,C025,2022-08-08,2022-08-31,1455.9
INV01749,C025,2022-08-14,2022-08-31,1455.9
INV01750,C026,2022-08-09,2022-08-18,5648.13
INV01751,C027,2022-07-30,2022-08-30,4535.15
INV01752,C028,2022-07-15,2022-08-04,4071.11
INV01753,C029,2022-06-28,2022-08-09,6034.62
INV01754,C032,2022-07-05,2022-08-07,1021.25
INV01755,C032,2022-07-08,2022-08-11,1531.88
INV01756,C033,2022-08-11,2022-08-23,3109.55
INV01757,C034,2022-08-06,2022-09-08,2668.81
INV01758,C034,2022-08-12,2022-09-12,4003.21
INV01759,C035,2022-07-22,2022-08-06,4653.51
INV01760,C035,2022-07-10,2022-08-10,6980.26
INV01761,C038,2022-07-01,2022-08-02,14558.85
INV01762,C039,2022-07-22,2022-08-27,8810.83
INV01763,C040,2022-08-24,2022-08-31,1039.14
INV01764,C040,2022-08-27,2022-09-04,1558.71
INV01765,C043,2022-08-16,2022-09-14,3551.9
INV01766,C047,2022-07-11,2022-08-18,898.82
INV01767,C048,2022-07-22,2022-08-12,6270.41
INV01768,C048,2022-07-11,2022-08-16,9405.62
INV01769,C051,2022-07-21,2022-08-20,1918.87
INV01770,C051,2022-08-01,2022-08-24,2878.31
INV01771,C054,2022-07-28,2022-08-11,6437.25
INV01772,C071,2022-08-03,2022-08-15,17095.43
INV01773,C078,2022-07-30,2022-08-26,895.53
INV01774,C081,2022-08-02,2022-08-24,2694.71
INV01775,C082,2022-08-24,2022-09-02,9247.94
INV01776,C086,2022-07-23,2022-08-24,8416.7
INV01777,C088,2022-07-29,2022-09-04,17502.87
INV01778,C090,2022-07-23,2022-08-29,6065.72
INV01779,C092,2022-07-20,2022-08-21,11868.55
INV01780,C100,2022-08-30,2022-09-07,3535.74
INV01781,C100,2022-08-07,2022-09-11,5303.62
INV01782,C001,2022-08-09,2022-09-11,1997.08
INV01783,C001,2022-08-31,2022-09-15,2995.62
INV01784,C002,2022-08-19,2022-09-16,593.57
INV01785,C003,2022-08-03,2022-09-13,2343.79
INV01786,C004,2022-08-16,2022-09-07,8650.84
INV01787,C005,2022-09-10,2022-10-01,2335.98
INV01788,C005,2022-09-04,2022-10-05,3503.97
INV01789,C006,2022-08-09,2022-09-12,9900.49
INV01790,C007,2022-08-29,2022-09-14,1416.13
INV01791,C008,2022-08-19,2022-09-23,3363.32
INV01792,C009,2022-09-22,2022-10-12,10783.82
INV01793,C010,2022-08-13,2022-09-15,6349.51
INV01794,C010,2022-08-03,2022-09-15,6349.51
INV01795,C012,2022-08-07,2022-09-09,10637.9
INV01796,C013,2022-08-25,2022-09-07,1074.39
INV01797,C015,2022-08-23,2022-09-25,3034.98
INV01798,C016,2022-07-30,2022-09-08,8848.42
INV01799,C017,2022-08-02,2022-09-07,4292.34
INV01800,C019,2022-09-17,2022-10-08,11491.72
INV01801,C024,2022-09-05,2022-09-25,6091.57
INV01802,C025,2022-09-22,2022-09-29,1689.19
INV01803,C026,2022-09-11,2022-10-02,8972.08
INV01804,C030,2022-09-07,2022-10-14,3937.24
INV01805,C032,2022-08-13,2022-09-15,1170.24
INV01806,C032,2022-09-03,2022-09-19,1755.36
INV01807,C034,2022-09-19,2022-09-26,4081.79
INV01808,C035,2022-09-11,2022-09-27,4729.83
INV01809,C035,2022-09-03,2022-10-01,7094.75
INV01810,C037,2022-08-27,2022-09-11,2446.73
INV01811,C037,2022-08-25,2022-09-15,3670.1
INV01812,C038,2022-08-28,2022-09-30,10128.8
INV01813,C040,2022-08-28,2022-10-11,3219.35
INV01814,C041,2022-09-08,2022-09-18,7067.85
INV01815,C042,2022-09-06,2022-09-17,5396.66
INV01816,C047,2022-10-06,2022-10-13,1635.99
INV01817,C049,2022-09-10,2022-09-25,4750.28
INV01818,C049,2022-09-15,2022-09-29,7125.42
INV01819,C053,2022-08-16,2022-09-05,1186.88
INV01820,C056,2022-07-20,2022-09-03,6597.42
INV01821,C057,2022-08-14,2022-09-27,10064.09
INV01822,C058,2022-09-04,2022-09-29,412.15
INV01823,C058,2022-09-08,2022-10-03,618.22
INV01824,C063,2022-09-06,2022-10-16,4282.47
INV01825,C064,2022-09-06,2022-09-21,1114.98
INV01826,C064,2022-08-25,2022-09-25,1672.47
INV01827,C065,2022-09-15,2022-09-23,2461.62
INV01828,C066,2022-08-24,2022-09-21,5476.97
INV01829,C069,2022-09-18,2022-09-26,10559.91
INV01830,C072,2022-08-26,2022-10-07,15522.9
INV01831,C074,2022-09-16,2022-10-02,6196.53
INV01832,C078,2022-09-25,2022-10-09,412.04
INV01833,C079,2022-07-30,2022-09-07,2918.46
INV01834,C079,2022-08-24,2022-09-11,4377.69
INV01835,C080,2022-09-17,2022-10-11,3767.37
INV01836,C087,2022-09-12,2022-09-24,1597.9
INV01837,C093,2022-07-22,2022-09-04,7079.28
INV01838,C100,2022-08-10,2022-09-10,4482.63
INV01839,C001,2022-09-15,2022-10-02,5018.17
INV01840,C002,2022-09-05,2022-10-05,611.93
INV01841,C003,2022-10-23,2022-11-08,870.81
INV01842,C003,2022-11-03,2022-11-12,1306.22
INV01843,C004,2022-09-09,2022-10-20,8924.53
INV01844,C005,2022-10-01,2022-10-08,5873.36
INV01845,C006,2022-09-08,2022-10-10,9899.93
INV01846,C007,2022-10-08,2022-10-15,1453.89
INV01847,C008,2022-09-15,2022-10-06,7897.89
INV01848,C009,2022-10-07,2022-11-10,10216.23
INV01849,C010,2022-10-13,2022-10-21,6396.27
INV01850,C015,2022-09-11,2022-10-12,2969.72
INV01851,C016,2022-10-18,2022-11-09,11675.5
INV01852,C017,2022-10-01,2022-10-09,4523.88
INV01853,C018,2022-09-02,2022-10-05,4072.03
INV01854,C018,2022-10-01,2022-10-09,6108.04
INV01855,C020,2022-09-18,2022-10-11,793.0
INV01856,C021,2022-09-17,2022-10-14,7737.66
INV01857,C025,2022-10-10,2022-11-08,1223.81
INV01858,C027,2022-10-25,2022-11-11,2431.02
INV01859,C027,2022-10-08,2022-11-15,3646.53
INV01860,C028,2022-10-28,2022-11-10,4299.81
INV01861,C029,2022-10-21,2022-10-31,7088.34
INV01862,C030,2022-10-25,2022-11-13,6367.96
INV01863,C032,2022-09-15,2022-10-10,2553.54
INV01864,C033,2022-10-14,2022-10-23,12134.3
INV01865,C035,2022-09-29,2022-11-02,13485.37
INV01866,C036,2022-11-01,2022-11-09,2491.0
INV01867,C038,2022-10-04,2022-10-28,7143.96
INV01868,C039,2022-08-21,2022-10-04,5556.69
INV01869,C039,2022-09-19,2022-10-08,8335.04
INV01870,C040,2022-09-27,2022-10-24,2075.8
INV01871,C042,2022-10-23,2022-11-13,10808.89
INV01872,C043,2022-09-30,2022-10-12,3763.99
INV01873,C045,2022-10-06,2022-11-09,522.73
INV01874,C046,2022-10-17,2022-11-08,7564.96
INV01875,C047,2022-10-23,2022-11-02,356.38
INV01876,C047,2022-09-26,2022-11-06,534.57
INV01877,C048,2022-10-03,2022-10-31,15097.71
INV01878,C049,2022-10-01,2022-11-14,13087.18
INV01879,C050,2022-09-22,2022-10-03,1049.18
INV01880,C053,2022-10-03,2022-10-31,3513.55
INV01881,C062,2022-10-04,2022-10-11,6799.71
INV01882,C063,2022-09-14,2022-10-09,3033.56
INV01883,C066,2022-10-07,2022-11-06,734.93
INV01884,C066,2022-09-27,2022-11-06,1837.32
INV01885,C068,2022-09-07,2022-10-21,11529.38
INV01886,C070,2022-09-16,2022-10-21,6556.2
INV01887,C070,2022-09-24,2022-10-25,9834.3
INV01888,C071,2022-09-10,2022-10-23,11817.52
INV01889,C082,2022-10-02,2022-10-20,3289.85
INV01890,C093,2022-10-10,2022-11-13,4131.67
INV01891,C095,2022-09-28,2022-11-04,2502.76
INV01892,C096,2022-10-03,2022-10-23,11729.33
INV01893,C100,2022-10-01,2022-10-30,3760.85
INV01894,C100,2022-09-20,2022-11-03,5641.27
INV01895,C001,2022-10-03,2022-11-04,5026.99
INV01896,C002,2022-10-16,2022-11-14,223.89
INV01897,C002,2022-10-12,2022-11-18,335.83
INV01898,C003,2022-10-31,2022-12-03,2292.5
INV01899,C004,2022-10-27,2022-12-03,9351.72
INV01900,C005,2022-10-20,2022-11-28,6080.43
INV01901,C006,2022-10-17,2022-11-25,9714.46
INV01902,C008,2022-10-13,2022-11-26,8178.19
INV01903,C009,2022-11-06,2022-12-13,10182.08
INV01904,C010,2022-11-02,2022-12-16,5931.49
INV01905,C013,2022-10-30,2022-11-30,1119.21
INV01906,C015,2022-11-02,2022-11-29,1296.19
INV01907,C015,2022-11-25,2022-12-03,1944.29
INV01908,C018,2022-10-23,2022-11-23,5953.85
INV01909,C019,2022-09-27,2022-11-04,4095.76
INV01910,C019,2022-10-14,2022-11-08,6143.65
INV01911,C020,2022-11-03,2022-12-01,1835.85
INV01912,C021,2022-11-02,2022-11-22,8134.45
INV01913,C022,2022-09-25,2022-11-02,345.76
INV01914,C022,2022-10-10,2022-11-06,518.64
INV01915,C023,2022-10-08,2022-11-12,4872.35
INV01916,C023,2022-10-17,2022-11-16,7308.53
INV01917,C024,2022-10-18,2022-11-06,6811.97
INV01918,C025,2022-11-08,2022-12-01,946.23
INV01919,C026,2022-10-11,2022-11-02,1828.2
INV01920,C026,2022-10-26,2022-11-06,2742.3
INV01921,C027,2022-11-02,2022-11-23,3259.11
INV01922,C029,2022-11-11,2022-12-15,3735.54
INV01923,C031,2022-10-28,2022-11-19,1675.65
INV01924,C031,2022-10-15,2022-11-19,1675.65
INV01925,C032,2022-10-30,2022-11-20,2447.99
INV01926,C033,2022-11-13,2022-11-21,6006.08
INV01927,C034,2022-09-29,2022-11-02,8412.76
INV01928,C037,2022-11-04,2022-11-12,11093.08
INV01929,C038,2022-11-04,2022-11-14,14615.05
INV01930,C039,2022-11-18,2022-12-16,5198.74
INV01931,C039,2022-12-01,2022-12-20,7798.11
INV01932,C041,2022-10-23,2022-11-07,9526.01
INV01933,C043,2022-11-04,2022-11-15,6103.17
INV01934,C044,2022-11-25,2022-12-16,9803.91
INV01935,C045,2022-11-20,2022-12-09,987.8
INV01936,C046,2022-10-09,2022-11-09,9002.27
INV01937,C047,2022-10-29,2022-11-20,649.8
INV01938,C047,2022-10-24,2022-11-24,974.7
INV01939,C048,2022-10-21,2022-11-17,4145.0
INV01940,C048,2022-10-25,2022-11-21,6217.5
INV01941,C049,2022-10-23,2022-11-06,4042.44
INV01942,C049,2022-10-14,2022-11-10,6063.65
INV01943,C050,2022-10-24,2022-11-03,1108.05
INV01944,C054,2022-10-01,2022-11-02,10632.62
INV01945,C055,2022-10-05,2022-11-03,320.08
INV01946,C056,2022-11-05,2022-11-28,5873.29
INV01947,C058,2022-11-06,2022-11-18,4683.93
INV01948,C060,2022-10-06,2022-11-16,1261.5
INV01949,C067,2022-11-05,2022-12-12,1284.34
INV01950,C067,2022-11-25,2022-12-16,1926.51
INV01951,C074,2022-10-22,2022-11-29,1181.77
INV01952,C077,2022-11-08,2022-12-10,4951.98
INV01953,C080,2022-10-19,2022-12-01,4199.58
INV01954,C080,2022-11-22,2022-12-05,6299.37
INV01955,C083,2022-11-16,2022-12-09,10065.22
INV01956,C086,2022-10-02,2022-11-10,4186.15
INV01957,C089,2022-11-28,2022-12-15,4993.38
INV01958,C090,2022-10-08,2022-11-21,11063.76
INV01959,C001,2023-01-04,2023-01-11,4827.27
INV01960,C002,2022-12-02,2022-12-14,560.79
INV01961,C003,2022-12-23,2023-01-14,2278.05
INV01962,C004,2022-12-01,2022-12-08,9294.36
INV01963,C005,2022-12-09,2023-01-13,6110.84
INV01964,C006,2022-12-10,2022-12-21,10038.29
INV01965,C007,2022-11-09,2022-12-05,1395.23
INV01966,C008,2022-11-15,2022-12-03,8029.63
INV01967,C009,2022-12-08,2022-12-31,9976.17
INV01968,C010,2022-12-12,2022-12-19,6303.26
INV01969,C011,2022-12-04,2022-12-23,4216.04
INV01970,C012,2022-11-22,2022-12-19,7661.22
INV01971,C013,2022-11-21,2022-12-14,1108.42
INV01972,C014,2022-11-25,2023-01-01,6848.45
INV01973,C018,2022-11-20,2023-01-02,11268.55
INV01974,C020,2022-11-04,2022-12-19,1653.88
INV01975,C021,2022-11-24,2022-12-06,8163.57
INV01976,C023,2022-12-10,2022-12-17,8473.68
INV01977,C029,2022-11-12,2022-12-24,4098.25
INV01978,C030,2022-11-06,2022-12-04,3690.66
INV01979,C032,2022-11-07,2022-12-13,4797.57
INV01980,C033,2022-12-03,2022-12-12,10086.44
INV01981,C034,2022-11-28,2022-12-23,6492.58
INV01982,C036,2022-10-30,2022-12-10,1397.46
INV01983,C036,2022-11-14,2022-12-14,2096.19
INV01984,C037,2022-11-09,2022-12-11,2022.39
INV01985,C037,2022-11-29,2022-12-15,3033.58
INV01986,C040,2022-12-13,2023-01-05,3120.48
INV01987,C042,2022-12-08,2022-12-31,7707.68
INV01988,C044,2022-12-24,2023-01-01,12447.66
INV01989,C045,2022-11-29,2022-12-13,1391.67
INV01990,C047,2022-12-07,2022-12-19,1188.18
INV01991,C050,2023-01-01,2023-01-13,602.99
INV01992,C058,2022-12-17,2023-01-10,2163.33
INV01993,C058,2022-12-31,2023-01-14,3245.0
INV01994,C060,2022-12-28,2023-01-15,3893.0
INV01995,C061,2022-12-21,2023-01-15,4332.68
INV01996,C064,2022-12-10,2022-12-27,4843.15
INV01997,C066,2022-10-26,2022-12-06,478.74
INV01998,C066,2022-11-03,2022-12-10,718.11
INV01999,C072,2022-12-03,2022-12-31,12776.22
INV02000,C076,2022-12-21,2023-01-04,346.21
INV02001,C086,2022-12-09,2022-12-29,6635.4
INV02002,C090,2022-11-17,2022-12-10,10871.57
INV02003,C091,2022-12-11,2022-12-19,16191.93
INV02004,C092,2022-11-29,2022-12-27,5097.08
INV02005,C092,2022-11-29,2022-12-31,7645.62
INV02006,C093,2022-10-27,2022-12-03,1656.56
INV02007,C093,2022-11-11,2022-12-07,2484.85
INV02008,C095,2022-12-20,2022-12-29,16965.49
INV02009,C096,2022-11-30,2022-12-21,7808.32
INV02010,C099,2022-11-14,2022-12-02,1202.46
INV02011,C099,2022-11-07,2022-12-06,1803.69
INV02012,C001,2022-12-20,2023-02-01,4725.54
INV02013,C002,2023-01-08,2023-01-25,228.77
INV02014,C002,2023-01-11,2023-01-29,343.15
INV02015,C003,2022-12-16,2023-01-19,866.97
INV02016,C003,2022-12-16,2023-01-23,1300.46
INV02017,C004,2022-12-24,2023-02-03,9000.39
INV02018,C005,2023-01-04,2023-02-06,2355.12
INV02019,C005,2023-01-01,2023-02-10,3532.67
INV02020,C006,2023-01-09,2023-01-22,3974.47
INV02021,C006,2022-12-22,2023-01-26,5961.71
INV02022,C007,2022-12-03,2023-01-07,1427.45
INV02023,C008,2023-01-17,2023-02-04,8199.25
INV02024,C009,2022-12-14,2023-01-16,10568.68
INV02025,C010,2022-12-06,2023-01-04,6204.54
INV02026,C012,2022-12-25,2023-02-07,10715.09
INV02027,C016,2022-12-29,2023-01-15,2983.46
INV02028,C016,2022-12-06,2023-01-19,4475.19
INV02029,C019,2023-01-02,2023-01-16,8465.88
INV02030,C020,2022-12-15,2023-01-18,1865.39
INV02031,C021,2022-12-31,2023-02-13,4673.75
INV02032,C025,2023-01-11,2023-01-30,1167.73
INV02033,C026,2022-12-24,2023-02-04,5938.14
INV02034,C027,2023-01-14,2023-01-26,1574.66
INV02035,C027,2023-01-16,2023-01-30,2361.99
INV02036,C028,2023-01-04,2023-01-20,3088.11
INV02037,C033,2023-02-01,2023-02-15,10320.5
INV02038,C035,2023-01-04,2023-01-25,11801.09
INV02039,C036,2023-01-14,2023-02-01,2785.74
INV02040,C037,2023-01-13,2023-02-09,9654.66
INV02041,C038,2022-12-29,2023-01-27,8099.29
INV02042,C040,2023-01-03,2023-01-31,3637.78
INV02043,C043,2023-01-25,2023-02-07,6322.68
INV02044,C044,2023-01-22,2023-02-11,11543.01
INV02045,C045,2022-12-27,2023-01-07,475.82
INV02046,C045,2022-12-07,2023-01-11,713.73
INV02047,C046,2022-12-09,2023-01-13,7725.29
INV02048,C047,2023-01-12,2023-02-08,861.76
INV02049,C049,2022-12-16,2023-01-24,4002.34
INV02050,C049,2022-12-15,2023-01-28,6003.51
INV02051,C050,2023-01-17,2023-01-26,621.22
INV02052,C053,2022-12-25,2023-01-25,1833.25
INV02053,C054,2022-12-25,2023-02-06,8970.99
INV02054,C058,2022-12-26,2023-01-07,4689.62
INV02055,C060,2023-01-08,2023-02-14,1803.92
INV02056,C060,2023-02-11,2023-02-18,2705.88
INV02057,C061,2022-12-01,2023-01-08,8450.72
INV02058,C064,2022-11-27,2023-01-11,5097.9
INV02059,C067,2023-01-07,2023-01-30,1415.9
INV02060,C067,2023-01-02,2023-02-03,2123.85
INV02061,C070,2022-11-24,2023-01-08,4150.58
INV02062,C071,2022-12-09,2023-01-06,3516.28
INV02063,C074,2023-01-21,2023-02-11,2871.74
INV02064,C074,2023-01-07,2023-02-15,4307.61
INV02065,C075,2023-01-08,2023-01-21,10602.71
INV02066,C076,2023-01-14,2023-01-29,197.0
INV02067,C076,2022-12-20,2023-02-02,295.49
INV02068,C080,2023-01-14,2023-01-29,4441.71
INV02069,C087,2022-12-18,2023-01-25,547.67
INV02070,C091,2022-11-27,2023-01-05,6758.42
INV02071,C091,2022-12-21,2023-01-09,10137.63
INV02072,C094,2023-01-11,2023-01-18,10319.82
INV02073,C099,2023-01-01,2023-02-15,14880.49
INV02074,C099,2023-01-04,2023-02-15,14880.49
INV02075,C001,2023-02-26,2023-03-07,4827.82
INV02076,C002,2023-02-06,2023-02-15,568.41
INV02077,C003,2023-01-14,2023-02-06,2195.31
